tmdbId,keyword
281338,mute
281338,snow
281338,torture
281338,disease
281338,ape
281338,orangutan
281338,death of family
281338,death
281338,evolution
281338,avalanche
281338,albino
281338,primate
281338,sign languages
281338,virus
281338,underground tunnel
281338,assassination attempt
281338,enslavement
281338,murder by gunshot
281338,human becoming an animal
281338,contagion
281338,father son relationship
281338,2040s
281338,guns
281338,soldiers
281338,avenging father
281338,animal human friendship
281338,war
281338,cgi-live action hybrid
281338,violence against animals
281338,explosions
281338,war horse
281338,survival of the fittest
281338,brisk
436969,monster
436969,secret mission
436969,superhero
436969,anti hero
436969,giant monster
436969,gore
436969,based on comic
436969,alien
436969,betrayal
436969,alien invasion
436969,convict
436969,parasite
436969,super villain
436969,world domination
436969,aftercreditsstinger
436969,aggressive
436969,dc extended universe (dceu)
436969,absurd
436969,hilarious
436969,intense
436969,excited
474350,suicide
474350,based on novel or book
474350,halloween
474350,haunted house
474350,clown
474350,carnival
474350,sequel
474350,maine
474350,creature
474350,fear
474350,lgbt
474350,1980s
474350,grim
474350,ancient evil
474350,creepy house
474350,2010s
474350,loss of a friend
474350,ambiguous
474350,amused
